Degree,P(k<=K)
114,0.006795016987542469
115,0.0056625141562853904
116,0.0056625141562853904
117,0.0056625141562853904
118,0.0056625141562853904
119,0.0056625141562853904
120,0.0056625141562853904
121,0.0056625141562853904
122,0.0056625141562853904
123,0.0056625141562853904
124,0.0056625141562853904
125,0.0056625141562853904
126,0.0056625141562853904
127,0.0056625141562853904
128,0.0056625141562853904
129,0.0056625141562853904
130,0.0056625141562853904
131,0.0056625141562853904
132,0.0056625141562853904
133,0.0056625141562853904
134,0.0056625141562853904
135,0.0056625141562853904
136,0.0056625141562853904
137,0.0056625141562853904
138,0.0056625141562853904
139,0.0056625141562853904
140,0.0056625141562853904
141,0.0056625141562853904
142,0.0056625141562853904
143,0.0056625141562853904
144,0.0056625141562853904
145,0.0056625141562853904
146,0.0056625141562853904
147,0.0056625141562853904
148,0.0056625141562853904
149,0.0056625141562853904
150,0.0056625141562853904
151,0.0056625141562853904
152,0.0056625141562853904
153,0.0056625141562853904
154,0.0056625141562853904
155,0.0056625141562853904
156,0.0056625141562853904
157,0.0056625141562853904
158,0.0056625141562853904
159,0.004530011325028313
160,0.004530011325028313
161,0.004530011325028313
162,0.0033975084937712344
163,0.0033975084937712344
164,0.0033975084937712344
165,0.0033975084937712344
166,0.0033975084937712344
167,0.0033975084937712344
168,0.0033975084937712344
169,0.0033975084937712344
170,0.0033975084937712344
171,0.0033975084937712344
172,0.0033975084937712344
173,0.0033975084937712344
174,0.0033975084937712344
175,0.0033975084937712344
176,0.0033975084937712344
177,0.0033975084937712344
178,0.0033975084937712344
179,0.0033975084937712344
180,0.0033975084937712344
181,0.0033975084937712344
182,0.0033975084937712344
183,0.0033975084937712344
184,0.0033975084937712344
185,0.0033975084937712344
186,0.0033975084937712344
187,0.0033975084937712344
188,0.0033975084937712344
189,0.0033975084937712344
190,0.0033975084937712344
191,0.0033975084937712344
192,0.0033975084937712344
193,0.0033975084937712344
194,0.0033975084937712344
195,0.0033975084937712344
196,0.0033975084937712344
197,0.0033975084937712344
198,0.0033975084937712344
199,0.0033975084937712344
200,0.0033975084937712344
201,0.0033975084937712344
202,0.0033975084937712344
203,0.0033975084937712344
204,0.0033975084937712344
205,0.0033975084937712344
206,0.0033975084937712344
207,0.0022650056625141564
208,0.0022650056625141564
209,0.0022650056625141564
210,0.0022650056625141564
211,0.0022650056625141564
212,0.0022650056625141564
213,0.0022650056625141564
214,0.0022650056625141564
215,0.0022650056625141564
216,0.0022650056625141564
217,0.0022650056625141564
218,0.0022650056625141564
219,0.0022650056625141564
220,0.0022650056625141564
221,0.0022650056625141564
222,0.0022650056625141564
223,0.0022650056625141564
224,0.0022650056625141564
225,0.0022650056625141564
226,0.0022650056625141564
227,0.0022650056625141564
228,0.0022650056625141564
229,0.0022650056625141564
230,0.0022650056625141564
231,0.0022650056625141564
232,0.0022650056625141564
233,0.0022650056625141564
234,0.0022650056625141564
235,0.0022650056625141564
236,0.0022650056625141564
237,0.0022650056625141564
238,0.0022650056625141564
239,0.0022650056625141564
240,0.0022650056625141564
241,0.0022650056625141564
242,0.0022650056625141564
243,0.0022650056625141564
244,0.0022650056625141564
245,0.0022650056625141564
246,0.0022650056625141564
247,0.0022650056625141564
248,0.0022650056625141564
249,0.0022650056625141564
250,0.0022650056625141564
251,0.0022650056625141564
252,0.0022650056625141564
253,0.0022650056625141564
254,0.0022650056625141564
255,0.0022650056625141564
256,0.0022650056625141564
257,0.0022650056625141564
258,0.0022650056625141564
259,0.0022650056625141564
260,0.0022650056625141564
261,0.0022650056625141564
262,0.0022650056625141564
263,0.0022650056625141564
264,0.0022650056625141564
265,0.0022650056625141564
266,0.0022650056625141564
267,0.0022650056625141564
268,0.0022650056625141564
269,0.0022650056625141564
270,0.0022650056625141564
271,0.0022650056625141564
272,0.0022650056625141564
273,0.0022650056625141564
274,0.0022650056625141564
275,0.0022650056625141564
276,0.0022650056625141564
277,0.0022650056625141564
278,0.0022650056625141564
279,0.0022650056625141564
280,0.0022650056625141564
281,0.0022650056625141564
282,0.0022650056625141564
283,0.0022650056625141564
284,0.0022650056625141564
285,0.0022650056625141564
286,0.0022650056625141564
287,0.0022650056625141564
288,0.0022650056625141564
289,0.0022650056625141564
290,0.0022650056625141564
291,0.0022650056625141564
292,0.0022650056625141564
293,0.0022650056625141564
294,0.0022650056625141564
295,0.0022650056625141564
296,0.0022650056625141564
297,0.0022650056625141564
298,0.0022650056625141564
299,0.0022650056625141564
300,0.0022650056625141564
301,0.0022650056625141564
302,0.0022650056625141564
303,0.0022650056625141564
304,0.0022650056625141564
305,0.0022650056625141564
306,0.0022650056625141564
307,0.0022650056625141564
308,0.0022650056625141564
309,0.0022650056625141564
310,0.0022650056625141564
311,0.0022650056625141564
312,0.0011325028312570782
313,0.0011325028312570782
314,0.0011325028312570782
315,0.0011325028312570782
316,0.0011325028312570782
317,0.0011325028312570782
318,0.0011325028312570782
319,0.0011325028312570782
320,0.0011325028312570782
321,0.0011325028312570782
322,0.0011325028312570782
323,0.0011325028312570782
324,0.0011325028312570782
325,0.0011325028312570782
326,0.0011325028312570782
327,0.0011325028312570782
328,0.0011325028312570782
329,0.0011325028312570782
330,0.0011325028312570782
331,0.0011325028312570782
332,0.0011325028312570782
333,0.0011325028312570782
334,0.0011325028312570782
335,0.0011325028312570782
336,0.0011325028312570782
337,0.0011325028312570782
338,0.0011325028312570782
339,0.0011325028312570782
340,0.0011325028312570782
341,0.0011325028312570782
342,0.0011325028312570782
343,0.0011325028312570782
344,0.0011325028312570782
345,0.0011325028312570782
346,0.0011325028312570782
347,0.0011325028312570782
348,0.0011325028312570782
349,0.0011325028312570782
350,0.0011325028312570782
351,0.0011325028312570782
352,0.0011325028312570782
353,0.0011325028312570782
354,0.0011325028312570782
355,0.0011325028312570782
356,0.0011325028312570782
357,0.0011325028312570782
358,0.0011325028312570782
359,0.0011325028312570782
360,0.0011325028312570782
361,0.0011325028312570782
362,0.0011325028312570782
363,0.0011325028312570782
364,0.0011325028312570782
365,0.0011325028312570782
366,0.0011325028312570782
367,0.0011325028312570782
368,0.0011325028312570782
369,0.0011325028312570782
370,0.0011325028312570782
371,0.0011325028312570782
372,0.0011325028312570782
373,0.0011325028312570782
374,0.0011325028312570782
375,0.0011325028312570782
376,0.0011325028312570782
377,0.0011325028312570782
378,0.0011325028312570782
379,0.0011325028312570782
380,0.0011325028312570782
381,0.0011325028312570782
382,0.0011325028312570782
383,0.0011325028312570782
384,0.0011325028312570782
385,0.0011325028312570782
386,0.0011325028312570782
387,0.0011325028312570782
388,0.0011325028312570782
389,0.0011325028312570782
390,0.0011325028312570782
391,0.0011325028312570782
392,0.0011325028312570782
393,0.0011325028312570782
394,0.0011325028312570782
395,0.0011325028312570782
396,0.0011325028312570782
397,0.0011325028312570782
398,0.0011325028312570782
399,0.0011325028312570782
400,0.0011325028312570782
401,0.0011325028312570782
402,0.0011325028312570782
403,0.0011325028312570782
404,0.0011325028312570782
405,0.0011325028312570782
406,0.0011325028312570782
407,0.0011325028312570782
408,0.0011325028312570782
409,0.0011325028312570782
410,0.0011325028312570782
411,0.0011325028312570782
412,0.0011325028312570782
413,0.0011325028312570782
414,0.0011325028312570782
415,0.0011325028312570782
416,0.0011325028312570782
417,0.0011325028312570782
418,0.0011325028312570782
419,0.0011325028312570782
420,0.0011325028312570782
421,0.0011325028312570782
422,0.0011325028312570782
423,0.0011325028312570782
424,0.0011325028312570782
425,0.0011325028312570782
426,0.0011325028312570782
427,0.0011325028312570782
428,0.0011325028312570782
429,0.0011325028312570782
430,0.0011325028312570782
431,0.0011325028312570782
432,0.0011325028312570782
433,0.0011325028312570782
434,0.0011325028312570782
435,0.0011325028312570782
436,0.0011325028312570782
437,0.0011325028312570782
438,0.0011325028312570782
439,0.0011325028312570782
440,0.0011325028312570782
441,0.0011325028312570782
442,0.0011325028312570782
443,0.0011325028312570782
444,0.0011325028312570782
445,0.0011325028312570782
446,0.0011325028312570782
447,0.0011325028312570782
448,0.0011325028312570782
449,0.0011325028312570782
450,0.0011325028312570782
451,0.0011325028312570782
452,0.0011325028312570782
453,0.0011325028312570782
454,0.0011325028312570782
455,0.0011325028312570782
456,0.0011325028312570782
457,0.0011325028312570782
458,0.0011325028312570782
459,0.0011325028312570782
460,0.0011325028312570782
461,0.0011325028312570782
462,0.0011325028312570782
