Degree,P(k<=K)
114,0.029668411867364748
115,0.029086678301337987
116,0.02821407795229785
117,0.02821407795229785
118,0.027050610820244327
119,0.02646887725421757
120,0.02646887725421757
121,0.02646887725421757
122,0.02617801047120419
123,0.02530541012216405
124,0.02530541012216405
125,0.02530541012216405
126,0.02443280977312391
127,0.02385107620709715
128,0.02326934264107039
129,0.02297847585805701
130,0.02239674229203025
131,0.02181500872600349
132,0.02152414194299011
133,0.02123327515997673
134,0.02123327515997673
135,0.02065154159394997
136,0.02065154159394997
137,0.02065154159394997
138,0.02065154159394997
139,0.02065154159394997
140,0.01977894124490983
141,0.019488074461896453
142,0.019197207678883072
143,0.01890634089586969
144,0.01861547411285631
145,0.01861547411285631
146,0.018033740546829553
147,0.017452006980802792
148,0.01716114019778941
149,0.01687027341477603
150,0.016579406631762654
151,0.016579406631762654
152,0.016579406631762654
153,0.016579406631762654
154,0.016288539848749273
155,0.016288539848749273
156,0.015706806282722512
157,0.015706806282722512
158,0.014834205933682374
159,0.014543339150668994
160,0.014543339150668994
161,0.014543339150668994
162,0.014252472367655613
163,0.013961605584642234
164,0.013670738801628854
165,0.013670738801628854
166,0.013670738801628854
167,0.013670738801628854
168,0.013670738801628854
169,0.013379872018615475
170,0.013379872018615475
171,0.013089005235602094
172,0.013089005235602094
173,0.013089005235602094
174,0.012507271669575335
175,0.012507271669575335
176,0.012507271669575335
177,0.012507271669575335
178,0.012216404886561954
179,0.012216404886561954
180,0.011925538103548575
181,0.011925538103548575
182,0.011634671320535195
183,0.011634671320535195
184,0.011634671320535195
185,0.011634671320535195
186,0.011634671320535195
187,0.011634671320535195
188,0.011343804537521814
189,0.011343804537521814
190,0.011343804537521814
191,0.011052937754508435
192,0.010762070971495055
193,0.010471204188481676
194,0.010180337405468295
195,0.010180337405468295
196,0.009889470622454915
197,0.009307737056428156
198,0.009307737056428156
199,0.009307737056428156
200,0.009307737056428156
201,0.009307737056428156
202,0.009307737056428156
203,0.009307737056428156
204,0.009307737056428156
205,0.009016870273414777
206,0.008726003490401396
207,0.008726003490401396
208,0.008726003490401396
209,0.008726003490401396
210,0.008726003490401396
211,0.008726003490401396
212,0.008726003490401396
213,0.008726003490401396
214,0.008726003490401396
215,0.008726003490401396
216,0.008726003490401396
217,0.008726003490401396
218,0.008726003490401396
219,0.008726003490401396
220,0.008435136707388016
221,0.008435136707388016
222,0.008435136707388016
223,0.008435136707388016
224,0.008144269924374637
225,0.008144269924374637
226,0.008144269924374637
227,0.008144269924374637
228,0.008144269924374637
229,0.008144269924374637
230,0.008144269924374637
231,0.008144269924374637
232,0.008144269924374637
233,0.008144269924374637
234,0.008144269924374637
235,0.007853403141361256
236,0.0075625363583478765
237,0.0075625363583478765
238,0.0075625363583478765
239,0.0075625363583478765
240,0.0075625363583478765
241,0.0075625363583478765
242,0.0075625363583478765
243,0.0075625363583478765
244,0.0075625363583478765
245,0.007271669575334497
246,0.007271669575334497
247,0.007271669575334497
248,0.007271669575334497
249,0.007271669575334497
250,0.007271669575334497
251,0.007271669575334497
252,0.007271669575334497
253,0.006980802792321117
254,0.006980802792321117
255,0.006980802792321117
256,0.006980802792321117
257,0.006980802792321117
258,0.006980802792321117
259,0.006980802792321117
260,0.006980802792321117
261,0.006980802792321117
262,0.006980802792321117
263,0.006980802792321117
264,0.006980802792321117
265,0.006980802792321117
266,0.006980802792321117
267,0.006689936009307737
268,0.006689936009307737
269,0.006689936009307737
270,0.006689936009307737
271,0.006689936009307737
272,0.006689936009307737
273,0.006689936009307737
274,0.006689936009307737
275,0.006689936009307737
276,0.006689936009307737
277,0.006689936009307737
278,0.006689936009307737
279,0.006689936009307737
280,0.006689936009307737
281,0.006689936009307737
282,0.006689936009307737
283,0.006399069226294357
284,0.006399069226294357
285,0.006399069226294357
286,0.006399069226294357
287,0.006399069226294357
288,0.006399069226294357
289,0.006399069226294357
290,0.006399069226294357
291,0.006399069226294357
292,0.006399069226294357
293,0.006399069226294357
294,0.006399069226294357
295,0.006399069226294357
296,0.006399069226294357
297,0.006399069226294357
298,0.006399069226294357
299,0.006108202443280977
300,0.006108202443280977
301,0.006108202443280977
302,0.006108202443280977
303,0.006108202443280977
304,0.005817335660267597
305,0.005817335660267597
306,0.005817335660267597
307,0.005817335660267597
308,0.005817335660267597
309,0.005817335660267597
310,0.005817335660267597
311,0.005817335660267597
312,0.005817335660267597
313,0.005817335660267597
314,0.005817335660267597
315,0.005817335660267597
316,0.005817335660267597
317,0.005817335660267597
318,0.005817335660267597
319,0.005817335660267597
320,0.005817335660267597
321,0.005817335660267597
322,0.005526468877254218
323,0.005235602094240838
324,0.005235602094240838
325,0.005235602094240838
326,0.005235602094240838
327,0.0049447353112274574
328,0.0049447353112274574
329,0.004653868528214078
330,0.004653868528214078
331,0.004653868528214078
332,0.004653868528214078
333,0.004653868528214078
334,0.004363001745200698
335,0.004363001745200698
336,0.004363001745200698
337,0.004363001745200698
338,0.004363001745200698
339,0.004363001745200698
340,0.004363001745200698
341,0.004363001745200698
342,0.004363001745200698
343,0.004072134962187318
344,0.004072134962187318
345,0.004072134962187318
346,0.004072134962187318
347,0.0037812681791739382
348,0.0037812681791739382
349,0.0037812681791739382
350,0.0037812681791739382
351,0.0037812681791739382
352,0.0037812681791739382
353,0.0037812681791739382
354,0.0037812681791739382
355,0.0037812681791739382
356,0.0037812681791739382
357,0.0037812681791739382
358,0.0037812681791739382
359,0.0037812681791739382
360,0.0037812681791739382
361,0.0037812681791739382
362,0.0037812681791739382
363,0.0037812681791739382
364,0.0037812681791739382
365,0.0037812681791739382
366,0.0037812681791739382
367,0.0037812681791739382
368,0.0037812681791739382
369,0.0037812681791739382
370,0.0037812681791739382
371,0.0037812681791739382
372,0.0037812681791739382
373,0.0037812681791739382
374,0.0037812681791739382
375,0.0037812681791739382
376,0.0037812681791739382
377,0.0037812681791739382
378,0.0037812681791739382
379,0.0037812681791739382
380,0.0037812681791739382
381,0.0037812681791739382
382,0.0037812681791739382
383,0.0037812681791739382
384,0.0037812681791739382
385,0.0037812681791739382
386,0.0037812681791739382
387,0.0037812681791739382
388,0.0037812681791739382
389,0.0037812681791739382
390,0.0037812681791739382
391,0.0034904013961605585
392,0.0034904013961605585
393,0.0034904013961605585
394,0.0034904013961605585
395,0.0034904013961605585
396,0.0031995346131471784
397,0.0031995346131471784
398,0.0031995346131471784
399,0.0031995346131471784
400,0.0031995346131471784
401,0.0031995346131471784
402,0.0031995346131471784
403,0.0031995346131471784
404,0.0031995346131471784
405,0.0031995346131471784
406,0.0031995346131471784
407,0.0031995346131471784
408,0.0031995346131471784
409,0.0031995346131471784
410,0.0031995346131471784
411,0.0031995346131471784
412,0.0031995346131471784
413,0.0031995346131471784
414,0.0031995346131471784
415,0.0031995346131471784
416,0.0031995346131471784
417,0.0031995346131471784
418,0.0031995346131471784
419,0.0031995346131471784
420,0.0031995346131471784
421,0.0031995346131471784
422,0.0031995346131471784
423,0.0031995346131471784
424,0.0031995346131471784
425,0.0031995346131471784
426,0.0031995346131471784
427,0.0031995346131471784
428,0.0031995346131471784
429,0.0031995346131471784
430,0.0031995346131471784
431,0.0031995346131471784
432,0.0031995346131471784
433,0.0031995346131471784
434,0.0031995346131471784
435,0.0031995346131471784
436,0.0031995346131471784
437,0.0031995346131471784
438,0.0031995346131471784
439,0.0031995346131471784
440,0.0031995346131471784
441,0.0029086678301337987
442,0.0029086678301337987
443,0.0029086678301337987
444,0.0029086678301337987
445,0.0029086678301337987
446,0.002617801047120419
447,0.002617801047120419
448,0.002617801047120419
449,0.002617801047120419
450,0.002617801047120419
451,0.002617801047120419
452,0.002617801047120419
453,0.002617801047120419
454,0.002617801047120419
455,0.002617801047120419
456,0.002617801047120419
457,0.002617801047120419
458,0.002617801047120419
459,0.002617801047120419
460,0.002617801047120419
461,0.002326934264107039
462,0.002326934264107039
463,0.002326934264107039
464,0.002326934264107039
465,0.002326934264107039
466,0.002326934264107039
467,0.002326934264107039
468,0.002326934264107039
469,0.002326934264107039
470,0.002326934264107039
471,0.002326934264107039
472,0.002326934264107039
473,0.002326934264107039
474,0.002326934264107039
475,0.002326934264107039
476,0.002036067481093659
477,0.002036067481093659
478,0.002036067481093659
479,0.002036067481093659
480,0.002036067481093659
481,0.002036067481093659
482,0.002036067481093659
483,0.002036067481093659
484,0.002036067481093659
485,0.002036067481093659
486,0.0017452006980802793
487,0.0017452006980802793
488,0.0017452006980802793
489,0.0017452006980802793
490,0.0014543339150668994
491,0.0014543339150668994
492,0.0014543339150668994
493,0.0014543339150668994
494,0.0014543339150668994
495,0.0014543339150668994
496,0.0014543339150668994
497,0.0014543339150668994
498,0.0011634671320535194
499,0.0011634671320535194
500,0.0011634671320535194
501,0.0011634671320535194
502,0.0011634671320535194
503,0.0011634671320535194
504,0.0011634671320535194
505,0.0011634671320535194
506,0.0011634671320535194
507,0.0011634671320535194
508,0.0011634671320535194
509,0.0011634671320535194
510,0.0011634671320535194
511,0.0011634671320535194
512,0.0011634671320535194
513,0.0011634671320535194
514,0.0011634671320535194
515,0.0011634671320535194
516,0.0011634671320535194
517,0.0011634671320535194
518,0.0011634671320535194
519,0.0011634671320535194
520,0.0011634671320535194
521,0.0011634671320535194
522,0.0011634671320535194
523,0.0011634671320535194
524,0.0011634671320535194
525,0.0011634671320535194
526,0.0011634671320535194
527,0.0011634671320535194
528,0.0011634671320535194
529,0.0011634671320535194
530,0.0011634671320535194
531,0.0011634671320535194
532,0.0011634671320535194
533,0.0011634671320535194
534,0.0011634671320535194
535,0.0011634671320535194
536,0.0011634671320535194
537,0.0011634671320535194
538,0.0011634671320535194
539,0.0011634671320535194
540,0.0011634671320535194
541,0.0011634671320535194
542,0.0011634671320535194
543,0.0011634671320535194
544,0.0011634671320535194
545,0.0011634671320535194
546,0.0011634671320535194
547,0.0011634671320535194
548,0.0011634671320535194
549,0.0011634671320535194
550,0.0011634671320535194
551,0.0011634671320535194
552,0.0011634671320535194
553,0.0011634671320535194
554,0.0011634671320535194
555,0.0011634671320535194
556,0.0011634671320535194
557,0.0011634671320535194
558,0.0011634671320535194
559,0.0011634671320535194
560,0.0008726003490401396
561,0.0005817335660267597
562,0.0005817335660267597
563,0.0005817335660267597
564,0.0005817335660267597
565,0.0005817335660267597
566,0.0005817335660267597
567,0.0005817335660267597
568,0.0005817335660267597
569,0.0005817335660267597
570,0.0005817335660267597
571,0.0005817335660267597
572,0.0005817335660267597
573,0.0005817335660267597
574,0.0005817335660267597
575,0.0005817335660267597
576,0.0005817335660267597
577,0.0005817335660267597
578,0.0005817335660267597
579,0.0005817335660267597
580,0.0005817335660267597
581,0.0005817335660267597
582,0.0005817335660267597
583,0.0005817335660267597
584,0.00029086678301337986
585,0.00029086678301337986
586,0.00029086678301337986
587,0.00029086678301337986
588,0.00029086678301337986
589,0.00029086678301337986
590,0.00029086678301337986
591,0.00029086678301337986
